,logFC,t,P.Value,adj.P.Val,B,direction
ENSG00000163815,-5.21665414370673,-14.7259236360933,1.52195061183235e-39,2.82352277507138e-35,78.6353009442704,down
ENSG00000126218,-4.37111445930558,-12.8710834172223,5.65456132952886e-32,5.24517108927097e-28,61.2080327897257,down
ENSG00000196666,-4.88370496246081,-12.5927441052234,7.16260672248038e-31,4.42935599718187e-27,57.9499192087996,down
ENSG00000179796,-6.28536507526002,-12.2410508496066,1.71262064737091e-29,7.94313456250629e-26,54.992033068047,down
ENSG00000164530,-9.39455640633959,-12.0596177663598,8.67172366912135e-29,3.21755635019079e-25,53.9827196123794,down
ENSG00000170312,3.43005840546993,11.8622309492894,5.0007442662232e-28,1.54623012711621e-24,52.855900211955,up
ENSG00000131747,3.60400464320713,11.7713629021794,1.11523241049109e-27,2.95568452563295e-24,52.0170484876464,up
ENSG00000148773,3.56457515541768,11.5856352951338,5.69324561441596e-27,1.32026365798306e-23,50.4216356363294,up
ENSG00000121671,-1.68351375646818,-11.5447288448526,8.13890570426232e-27,1.67769976250527e-23,50.0848322685845,down
ENSG00000115507,5.09378488010108,11.5207044340211,1.00367756915205e-26,1.74732392005962e-23,49.5795180971438,up
ENSG00000162062,3.42692813035292,11.4789577409934,1.44394740613144e-26,2.19332850007538e-23,49.5165644082953,up
ENSG00000100307,-2.68288547747249,-11.4717866685877,1.53693782346808e-26,2.19332850007538e-23,49.4687515184223,down
ENSG00000153446,-6.16455490295029,-11.5170651447895,1.0360372531617e-26,1.74732392005962e-23,49.3672648464323,down
ENSG00000051341,3.62313987555398,11.413376659636,2.55341349237603e-26,3.26804851997821e-23,48.9918432220406,up
ENSG00000186185,4.64226839121414,11.4094322530285,2.64234194694228e-26,3.26804851997821e-23,48.9601913015867,up
ENSG00000158402,3.63703863572549,11.3211179045249,5.67815951349916e-26,5.85228973857981e-23,48.14284922207,up
ENSG00000197561,-4.89698438680556,-11.3738516982804,3.597406759193e-26,4.17119313728428e-23,47.8091440453444,down
ENSG00000166091,-4.81309251838272,-11.3212909939604,5.66966927007845e-26,5.85228973857981e-23,47.2526172085905,down
ENSG00000112742,3.80039982202694,11.136806377659,2.77556570235932e-25,2.71012078474579e-22,46.6604587974566,up
ENSG00000165480,3.44370184201573,11.0983932203033,3.85702405196983e-25,3.57777551060722e-22,46.3274348681998,up
ENSG00000077943,-3.64025546006725,-11.0825586948769,4.41656338916103e-25,3.90171828551026e-22,46.2055635046843,down
ENSG00000172348,-3.41589359363548,-11.0271565087639,7.08901552154341e-25,5.71806156329015e-22,45.7384818192645,down
ENSG00000118526,-4.50366424827276,-11.0333620522736,6.72348494886324e-25,5.66973148960503e-22,45.7071230898846,down
ENSG00000117650,4.03252009438002,10.99013052896,9.71912413535751e-25,7.2123676383661e-22,45.4250240403431,up
ENSG00000068976,-4.76455243974028,-11.0215157348749,7.43839309705078e-25,5.74987786402025e-22,45.3857793834629,down
ENSG00000168309,-4.91208259728435,-10.965100461766,1.20263191122194e-24,8.58124123730365e-22,45.1350292513052,down
ENSG00000144655,-2.71718165601397,-10.9388831171573,1.50282330074918e-24,1.02461701132269e-21,44.8688362211744,down
ENSG00000137812,3.19156055451626,10.9145097807881,1.84827830693351e-24,1.14297530500768e-21,44.786860317123,up
ENSG00000075218,3.4753688317713,10.9093570332556,1.93086089712758e-24,1.15552681817777e-21,44.754052075553,up
ENSG00000197472,4.02907548326341,10.9355157804205,1.54642498474748e-24,1.02461701132269e-21,44.7233694136146,up
ENSG00000196584,2.99657948979803,10.8814244139557,2.44668140390522e-24,1.41846354391405e-21,44.4886833697721,up
ENSG00000135451,4.01138832240837,10.8742072325948,2.60089559773355e-24,1.46217621603493e-21,44.4607787955711,up
ENSG00000034971,-7.05921039716287,-10.9155511028219,1.83202072096687e-24,1.14297530500768e-21,44.1815729277316,down
ENSG00000115163,4.0884554238516,10.816134179732,4.24992802046422e-24,2.25270470387578e-21,43.9321166487466,up
ENSG00000112658,-1.643087067154,-10.8226587430368,4.0220918859409e-24,2.19464260788164e-21,43.8550384849868,down
ENSG00000153902,-2.97436033322791,-10.8032918119153,4.73652679015674e-24,2.44089013919411e-21,43.8256840157649,down
ENSG00000066279,3.9116232781892,10.7626037415561,6.67451888281418e-24,3.25857037668338e-21,43.5175136418089,up
ENSG00000129810,3.68692072291882,10.7515402153598,7.32608234762156e-24,3.48496101828398e-21,43.4335274846151,up
ENSG00000164736,-3.12770963413382,-10.7649673266308,6.54297177263486e-24,3.25857037668338e-21,43.4278050949649,down
ENSG00000175063,3.9964732328251,10.7201243969214,9.54149578497145e-24,4.21461499530453e-21,43.1491785474968,up
ENSG00000117724,3.35617095755958,10.7212742172878,9.44974270864156e-24,4.21461499530453e-21,43.105846869157,up
ENSG00000241158,-5.76331976820957,-10.7243186228459,9.21101951995303e-24,4.21461499530453e-21,42.8866531786221,down
ENSG00000156970,3.44525576608407,10.6736754905389,1.40908526330337e-23,5.94121586472821e-21,42.7973910564753,up
ENSG00000134690,3.36109183339446,10.66601816377,1.50249310890416e-23,6.19427825697554e-21,42.7236783484742,up
ENSG00000088325,3.64671760246461,10.6739796955757,1.40549609057739e-23,5.94121586472821e-21,42.7187505544051,up
ENSG00000127528,-3.3508544856307,-10.6197531325281,2.21310355056207e-23,8.73563767447392e-21,42.3488771992296,down
ENSG00000118193,3.6733888628272,10.6106778629051,2.38751892791176e-23,9.22776065637896e-21,42.2816573707942,up
ENSG00000224958,-7.97428832607463,-10.6451393403937,1.78963015402329e-23,7.21765622118263e-21,42.0542010789467,down
ENSG00000089685,3.57952900056094,10.575033589316,3.21509752623468e-23,1.21727529197359e-20,41.9399220589824,up
ENSG00000186642,-2.96580427002214,-10.5647916138559,3.50177254200639e-23,1.29929768398605e-20,41.903610699884,down
ENSG00000184661,3.49971369508872,10.537703945597,4.38831203117587e-23,1.59631303534068e-20,41.6683988437911,up
ENSG00000112984,3.79028594471886,10.4705786566877,7.66611939479387e-23,2.73503551946569e-20,41.1214155979521,up
ENSG00000197766,-4.62983732567832,-10.4413437742288,9.76847133687559e-23,3.36250173270182e-20,40.8950542403904,down
ENSG00000101003,2.92550491749726,10.4411105666916,9.78735950657063e-23,3.36250173270182e-20,40.87689870111,up
ENSG00000154920,3.09676441924784,10.4339786617545,1.03828513979279e-22,3.45629843526872e-20,40.7943801306793,up
ENSG00000169607,3.72261836309582,10.4255909095439,1.1129409954013e-22,3.62233006082193e-20,40.7695593284667,up
ENSG00000189129,-3.86070785938584,-10.4333969241734,1.04329836338426e-22,3.45629843526872e-20,40.7253300407178,down
ENSG00000085999,3.34252475126858,10.4152839634684,1.21201787253125e-22,3.80429167747568e-20,40.6809706117674,up
ENSG00000276043,3.43163682696072,10.4134674587559,1.23036600177092e-22,3.80429167747568e-20,40.6690286973481,up
ENSG00000169679,3.04644576086241,10.4158603683548,1.2062527437751e-22,3.80429167747568e-20,40.6141164287143,up
ENSG00000131471,-3.59039342628338,-10.4078149756579,1.28924445287365e-22,3.9209939491331e-20,40.477239023168,down
ENSG00000174371,3.44857928291047,10.3756377831071,1.68183286489115e-22,4.95259735070803e-20,40.3600457131961,up
ENSG00000183963,-2.5981966248706,-10.3777434109158,1.65285296835917e-22,4.94576262403215e-20,40.1759262398351,down
ENSG00000168477,-4.75975311772992,-10.3318364749415,2.41331829822561e-22,6.98930419517531e-20,40.0068411219328,down
ENSG00000108018,-6.3499582086932,-10.3300630491718,2.44881830900386e-22,6.98930419517531e-20,39.5371586621605,down
ENSG00000123243,-3.73184319154826,-10.2677718642519,4.08627091413389e-22,1.14861360604564e-19,39.4204358384725,down
ENSG00000108924,-5.06505570044353,-10.2563151720106,4.48893354342428e-22,1.21023315316608e-19,39.1987799184037,down
ENSG00000263513,3.93673428311264,10.2654815940152,4.16378807307259e-22,1.15293427360661e-19,39.1940316508148,up
ENSG00000121152,3.47901287939387,10.2197973961887,6.05438757887804e-22,1.58198589244148e-19,39.1020230510976,up
ENSG00000077157,-3.23541577432016,-10.2402160162127,5.12218156641599e-22,1.35752446314499e-19,39.0749316068373,down
ENSG00000269186,-5.38749345861005,-10.2559826624851,4.50119057613516e-22,1.21023315316608e-19,39.063354900416,down
ENSG00000091651,3.15307185840984,10.2120772978061,6.44917162791521e-22,1.66173655612615e-19,39.0441300509534,up
ENSG00000197299,2.50973932631763,10.1972028414153,7.28329168852497e-22,1.82594091088534e-19,38.9240230252128,up
ENSG00000137804,3.16107836828523,10.2002140754405,7.10619999545086e-22,1.80594825089869e-19,38.8805036737824,up
ENSG00000142945,3.20969365328783,10.1862006744624,7.96840765574786e-22,1.97106531772579e-19,38.7840059250918,up
