logFC AveExpr t P.Value adj.P.Val B
ENSG00000136883 -6.6908576528433 -4.29253210927549 -16.2009077154951 1.20747408313127e-35 6.17658507465265e-33 69.7819754630953
ENSG00000196189 -3.36737010868154 2.84655827174309 -16.0681005416912 2.74776236341054e-35 1.22536110319067e-32 69.6546634505929
ENSG00000150361 -7.10732030671051 -3.85151897328416 -16.1396608643564 1.7639000777758e-35 8.76507147219334e-33 69.6324600518791
ENSG00000145198 -3.73625399476058 1.8020032046889 -16.0440103774136 3.19029342475532e-35 1.38713958108361e-32 69.50296598704
ENSG00000260630 -2.62814768632447 1.67139193295734 -15.9530815039095 5.6081766433721e-35 2.2167592768529e-32 68.8885364142466
ENSG00000130368 -7.01744654916834 -3.51502785482757 -15.9965528998923 4.28208438927531e-35 1.77319075472086e-32 68.8293500199205
ENSG00000134709 -5.3052265219955 -0.39087978141926 -15.920894808059 6.84890036396796e-35 2.64702389178068e-32 68.7198780643577
ENSG00000172824 -4.22828780522618 0.946482025447443 -15.8907153339869 8.26121263703978e-35 3.1234567431173e-32 68.5534325967122
ENSG00000149305 -6.38080636608117 -4.77696790577388 -16.0014687698426 4.15346349013785e-35 1.76187895171896e-32 68.2952849945231
ENSG00000178394 -7.00937712930648 -5.05786819390503 -15.9651483619493 5.20344503320389e-35 2.10461200040656e-32 68.1196398739622
ENSG00000074706 -4.06843218655625 1.99196904104711 -15.7949861131391 1.49813274562986e-34 5.54372866212651e-32 67.9716132853732
ENSG00000003987 -3.56552297159892 1.75329779638236 -15.7238922021873 2.33216006086148e-34 8.45019328718811e-32 67.5291674765252
ENSG00000111344 -6.40470824588021 0.510059364110415 -15.7111292664488 2.52513256093288e-34 8.96267459178461e-32 67.4505691269224
ENSG00000151952 -6.94640360691848 -1.26987760948908 -15.7023348966105 2.66733737165012e-34 9.27806631354777e-32 67.3790417317799
ENSG00000151948 -4.82300413296685 0.73377146771571 -15.6928376757487 2.82993580323457e-34 9.65063597840307e-32 67.3384268792731
ENSG00000135426 -5.50280740218294 0.23634111107131 -15.6729197378154 3.20393501676941e-34 1.07159303483949e-31 67.2131320193757
ENSG00000140988 2.76427285087318 9.47563839111685 15.6655965007202 3.35357073455753e-34 1.10047740029103e-31 67.1698280482425
ENSG00000186377 -4.29243082987478 0.0594428313339096 -15.6497644084727 3.70144465715165e-34 1.19213936068854e-31 67.0143413294699
