,logFC,logCPM,LR,PValue,FDR,direction
ENSG00000135709,-4.16874588712756,5.66214196561494,267.514115943187,3.95099036889242e-60,7.32908713429544e-56,down
ENSG00000160014,-2.77321526938744,8.91982776164172,251.080773353774,1.50946600305096e-56,1.40002971782976e-52,down
ENSG00000144550,-4.60785426592287,0.52757872328855,242.389173300484,1.1851399129828e-54,7.32811512861033e-51,down
ENSG00000155744,-2.07940438076714,4.45133638515369,230.421298563728,4.82463821089606e-52,2.23742597030305e-48,down
ENSG00000177570,-4.36411647546926,2.18193279148298,225.733565946451,5.07946398953236e-51,1.88448114011651e-47,down
ENSG00000171132,-3.38129355034077,4.44350486701176,219.922139297096,9.40517777892688e-50,2.90776746331823e-46,down
ENSG00000110931,-2.35055942272278,5.65232201462302,218.042406301172,2.41764865535674e-49,6.40676893669537e-46,down
ENSG00000156097,-4.47462828269523,0.414152770604634,215.88332143039,7.1511184443188e-49,1.65816558927642e-45,down
ENSG00000204851,-3.80448857493974,3.72469995635087,215.342701737704,9.38226241567535e-49,1.93378853123086e-45,down
ENSG00000183049,-3.22304019529099,5.56731398833572,208.96510521094,2.31021878208477e-47,4.28545584076725e-44,down
ENSG00000113319,-3.76641808764021,3.47130302410642,208.705294287867,2.6323156148741e-47,4.43904133235587e-44,down
ENSG00000107864,-3.57695225713189,2.87203567004553,206.560759359138,7.73106854175469e-47,1.19509434541291e-43,down
ENSG00000180488,-2.08456511139482,4.94692128511084,200.060951867126,2.02549346333807e-45,2.89022336499394e-42,down
ENSG00000166963,-3.54511369165019,7.92678278121398,198.060946724397,5.53333284596471e-45,7.33166602090324e-42,down
ENSG00000171617,-4.14939471208528,8.00208640756756,197.140787721872,8.78613719249409e-45,1.08655229947177e-41,down
ENSG00000100321,-3.38547846321192,6.00395771736012,194.183956617037,3.88252757939367e-44,4.50130541235953e-41,down
ENSG00000145990,-3.498470781544,3.93006574687619,193.545420760689,5.35154123765652e-44,5.83947587991344e-41,down
ENSG00000073969,-2.56533988598786,6.33625951013811,192.086708843314,1.11393621272995e-43,1.14797315256337e-40,down
ENSG00000050748,-1.87149803877464,5.75530294390603,191.20662465698,1.73362523733193e-43,1.69256569223722e-40,down
ENSG00000081985,-4.65553196419459,-1.17830833550173,190.427298728952,2.56484720960524e-43,2.37889578690886e-40,down
ENSG00000179841,-3.88541727857005,3.09560464374672,188.692549024793,6.1337264574896e-43,5.41812503744915e-40,down
ENSG00000172375,-1.99140400181451,4.44081471109835,188.277743164161,7.55564065334789e-43,6.37077882361834e-40,down
ENSG00000149269,-2.86422605461909,6.00518582583827,187.840866707609,9.41102732872963e-43,7.59019812817107e-40,down
ENSG00000204314,-3.17747856328299,3.88789104147142,187.45741442847,1.14114744275769e-42,8.82011877631461e-40,down
ENSG00000189241,-2.45000008560841,6.528567514976,186.315611818362,2.0257875760812e-42,1.50313438145225e-39,down
ENSG00000008086,-3.665163675824,4.0184436371028,184.625371058031,4.73787029762441e-42,3.38028823157434e-39,down
ENSG00000198785,-4.75412216846604,1.45329374276093,182.526974051532,1.36050492041403e-41,9.34717269395568e-39,down
ENSG00000138078,-2.07953860252871,7.31423126196921,182.036352938622,1.74106649575452e-41,1.15345655343737e-38,down
