logFC AveExpr t P.Value adj.P.Val B
ENSG00000168497 -4.51379172022809 2.65899496603721 -26.5160627537137 8.97269938418856e-122 7.23784746412393e-119 267.306599590992
ENSG00000167641 -3.34760368096009 1.40428529883499 -26.4980027804667 1.21098645052676e-121 9.36142984025961e-119 266.947470070971
ENSG00000154263 -4.003545565457 1.06576879812714 -26.470877880145 1.89965189840966e-121 1.40678338924651e-118 266.465789838573
ENSG00000170145 -2.22958811093487 5.57144277392634 -26.4686424316759 1.97145303295474e-121 1.40678338924651e-118 266.420208347638
ENSG00000184113 -3.58032397061433 3.49581353205293 -26.3448771254258 1.53572908145276e-120 1.05527339437752e-117 264.474475827006
ENSG00000101605 -3.23180687984721 1.37744807184558 -26.2740603775221 4.96544263680727e-120 3.2901377585959e-117 263.26414672602
ENSG00000168477 -4.49836005826574 3.72751916697151 -26.2086344534966 1.46721179735466e-119 9.3866139573521e-117 262.215514950157
ENSG00000167434 -7.50612339666772 -2.9186356466865 -25.9803542338447 6.39522038332328e-118 3.9550174590599e-115 257.980297423695
ENSG00000077157 -2.1342889520766 5.69961477362351 -25.9272039359896 1.53816006146595e-117 8.91796363136804e-115 257.468740467468
ENSG00000267603 -4.09287336062869 -5.82587056692338 -25.9717835058007 7.36768688720875e-118 4.40944176833497e-115 257.105830204046
ENSG00000187824 -2.29874960946015 2.10392231564947 -25.5832614204209 4.44935524779098e-115 2.50148145188685e-112 251.932230860405
ENSG00000090006 -2.52841942318865 6.09921951369435 -25.5626057256383 6.24915820015415e-115 3.41001859080765e-112 251.470789267778
ENSG00000072163 -2.39194167455859 4.24459343293703 -25.3119109201281 3.83349237933063e-113 2.03207954610632e-110 247.442616519225
ENSG00000137727 -2.91892422788353 1.31563139218836 -25.1912015203624 2.7706790646143e-112 1.42790024127192e-109 245.504733925756
ENSG00000034971 -7.28620626139125 -4.14433122205705 -25.1847318750719 3.08028878848604e-112 1.54455669980491e-109 244.820798999427
ENSG00000079308 -2.84599227363892 7.38644519030583 -25.1351384877734 6.93634377124241e-112 3.38657857862791e-109 244.474570283305
ENSG00000164330 -2.83202508576975 3.5458506670018 -25.0665667401164 2.12930984459216e-111 1.01295091145432e-108 243.469093349134
ENSG00000176438 -2.85190699686425 3.83849411033096 -25.0324371706793 3.71992612183393e-111 1.72539473345962e-108 242.883176003132
ENSG00000105971 -2.85905270307768 4.69107938418063 -25.0286212151376 3.95930264921541e-111 1.79163273294862e-108 242.801060819186
ENSG00000091704 -5.45630322543308 -4.37151798413952 -24.9845092253827 8.13992956859623e-111 3.59571698300395e-108 241.429701239688
ENSG00000136158 -2.76081464389254 3.61004328924767 -24.9266398791968 2.09404573230358e-110 9.03507685382055e-108 241.194372746444
ENSG00000076555 -3.46961416974363 4.86220392036582 -24.8031481739221 1.56936264060422e-109 6.61736024343864e-107 239.100885758703
ENSG00000126895 -3.6451433377412 0.0806837285983216 -24.7912790243752 1.90426089439676e-109 7.85105608305401e-107 238.907950851165
ENSG00000068976 -3.10914639659958 0.0011509822888093 -24.7535787158143 3.51937349806092e-109 1.4194551415114e-106 238.281761169536
ENSG00000004776 -5.01270039348796 3.29492199557302 -24.7042600456646 7.85627096504843e-109 3.10122117477752e-106 237.599726970543
ENSG00000181856 -4.22122851684866 0.404848449856979 -24.6761359820964 1.24163849068119e-108 4.79919144116835e-106 237.09189421406
ENSG00000131471 -3.65637502670801 4.94696096715437 -24.6272673159194 2.74932522285406e-108 1.04098430325738e-105 236.24479678971
ENSG00000135424 -3.57879038418918 3.7417291057767 -24.5956015979547 4.60057696221736e-108 1.70709008760037e-105 235.816479061919
ENSG00000120049 -4.91723109522014 1.56206501610902 -24.5922892154551 4.8550668094428e-108 1.76619714736455e-105 235.774598076526
