logFC AveExpr t P.Value adj.P.Val B
ENSG00000182836 -6.77348053974753 -2.42408377990133 -9.66928972570441 1.22691385869552e-17 6.8250332200768e-15 29.4389027295965
ENSG00000268043 -2.34006218075865 3.66167845550767 -9.66614622636848 1.25074720790498e-17 6.8250332200768e-15 29.4329484193113
ENSG00000134020 -5.58501878456052 -3.7785897374925 -9.71970819570975 9.00980093375728e-18 5.57196122413329e-15 29.4018801134645
ENSG00000229859 -13.7242044804387 -4.70843481975829 -9.6933424239271 1.0589141605293e-17 6.13938575634381e-15 29.3423313650242
ENSG00000170962 -3.01461330266082 2.40276296286915 -9.61798629771847 1.6791890550867e-17 8.65388737195097e-15 29.1800906897709
ENSG00000107295 -7.75800854085634 -3.40131990959356 -9.648439159839 1.39387341490058e-17 7.3887238476144e-15 28.9684114308854
ENSG00000086619 -3.27829659481746 3.69346370585859 -9.58355620755936 2.07235997482829e-17 1.01180248981551e-14 28.9079984524851
ENSG00000170145 -1.92257367816167 6.06208779761089 -9.54601559936732 2.60612313598086e-17 1.2397795523552e-14 28.5899281857291
ENSG00000134216 -11.486795848842 -5.29511705133226 -9.60576287595021 1.80944470177681e-17 9.07314258163921e-15 28.552840258188
ENSG00000148773 2.90266226822277 7.72048486853453 9.51238947202445 3.19937580320075e-17 1.48395048191959e-14 28.4106233139943
ENSG00000196482 -6.93723807477143 -0.461505388597056 -9.40822455232091 6.03228704969657e-17 2.61800048799159e-14 27.9641039904546
ENSG00000259417 -5.84821529007375 -2.04878492657971 -9.41848638535498 5.66739458466055e-17 2.564565164127e-14 27.921476004976
ENSG00000121671 -1.71956982486988 4.8446142907435 -9.40726177259345 6.06769907743429e-17 2.61800048799159e-14 27.7935363054568
ENSG00000157005 -8.52027421683879 -4.34630664240531 -9.39898051597456 6.38096454673867e-17 2.63080078301428e-14 27.7028840534261
ENSG00000214456 -4.15593961258757 -0.189447164071937 -9.34804227432969 8.6946459986968e-17 3.43216525986855e-14 27.6108476651318
ENSG00000170011 -4.34685767818551 0.345010941065514 -9.33421636476199 9.45559930797386e-17 3.65478612418415e-14 27.5362573860435
ENSG00000164089 -8.18400894699889 -4.67768971263131 -9.39921995374613 6.37168492312184e-17 2.63080078301428e-14 27.5285381199777
ENSG00000140287 -4.23624242282551 -0.320195801960565 -9.31600855909891 1.05597250941471e-16 3.91829159343422e-14 27.3915492236037
ENSG00000182481 1.96808838341745 7.2998493486547 9.28598820583608 1.26671414759152e-16 4.6081073686795e-14 27.0413115472454
ENSG00000182333 -12.6344215434738 -2.20901132172807 -9.24249191584945 1.64837828832199e-16 5.88122353523805e-14 26.972056411758
ENSG00000168830 -5.78754757503087 -6.22809954573349 -9.36904545479362 7.6537187217786e-17 3.08694442272084e-14 26.8648360840652
ENSG00000138472 -5.91690526490201 -5.54562280028984 -9.32193991996361 1.01866355733886e-16 3.85699285291998e-14 26.6832714236442
ENSG00000186510 -5.2825849928566 -2.89376335316312 -9.21708700201922 1.92218049696114e-16 6.72871976606038e-14 26.6792465878596
ENSG00000105290 -4.51545397625393 2.3028302680152 -9.18569487392953 2.32375081280464e-16 7.98380533888232e-14 26.5887005246489
ENSG00000174136 -2.42490349892688 4.0148668458488 -9.16781677990925 2.5886868974801e-16 8.73234691071787e-14 26.4513048411558
ENSG00000149577 -1.93871821089287 5.73133147132184 -9.15720749976061 2.7598981066429e-16 9.14364099509744e-14 26.2569654563937
ENSG00000107560 -1.66100426422409 4.90525919585758 -9.11797006495255 3.49687275370374e-16 1.13108668947629e-13 26.0635078268011
ENSG00000180354 -2.39450380763283 4.52978866567917 -9.11612513674617 3.535979517578e-16 1.13108668947629e-13 26.0611490433291
ENSG00000133116 -3.31231779534506 0.245243129642243 -9.07863835163672 4.43187304117292e-16 1.39363628021832e-13 26.0262803416812
ENSG00000100604 -7.74448571953285 -0.730266506250766 -9.0707413233055 4.6476527501398e-16 1.41357215530072e-13 25.9775269575269
ENSG00000147606 -5.33875075449821 -1.22439516350302 -9.06629336624686 4.77375727918895e-16 1.42850836775472e-13 25.9209533802983
ENSG00000144331 -5.29997878532918 -0.934599682160998 -9.03776075247764 5.66765326442061e-16 1.66907890499676e-13 25.7302624213695
ENSG00000186185 2.95872769779277 5.05917521003415 9.0256064556833 6.09728051007666e-16 1.76754445786644e-13 25.6736798442283
ENSG00000130653 -2.52865968568146 2.47326975616398 -9.00828344974573 6.76615688370127e-16 1.91469316918855e-13 25.4980998792815
ENSG00000104879 -6.37209101335334 -2.02013578140667 -9.00717684357521 6.81128384446958e-16 1.91469316918855e-13 25.4978835580558
ENSG00000229183 -11.8146711970953 -6.13619201860125 -9.07324374236222 4.57816870119024e-16 1.41357215530072e-13 25.4289883364896
ENSG00000103150 -1.38323014365887 3.47641868731013 -8.96911219429704 8.55988724133992e-16 2.37032220878477e-13 25.2849700866256
ENSG00000109956 -5.74114838028536 -0.541625346394147 -8.95260040380071 9.45098891116916e-16 2.57859113630767e-13 25.2763171710476
ENSG00000205364 -4.76696352231931 0.697584748998849 -8.91221736297484 1.20382849336526e-15 3.23690290397185e-13 25.0519436463296
ENSG00000119711 -2.31187344248066 4.69325231031767 -8.87486655429754 1.50533280891103e-15 3.98977708624663e-13 24.6289754578394
ENSG00000130700 -6.33419638864001 -2.31771813322098 -8.79199063788146 2.46922457607201e-15 6.45232726195269e-13 24.3251321280235
ENSG00000160097 -4.11839286841818 -0.114645139918157 -8.77902006387279 2.66772365577679e-15 6.8742051368926e-13 24.2523411736666
ENSG00000174514 -4.85871842985341 3.02106020333674 -8.76381571516399 2.92068163060394e-15 7.42293236884862e-13 24.0400406752435
ENSG00000151729 -2.42874568053058 4.35083834802606 -8.75503122455629 3.07755218538585e-15 7.71592239127887e-13 23.9581938523616
ENSG00000105675 -12.3823137835174 -3.00246479594726 -8.73565874483634 3.45371795707792e-15 8.54357723435556e-13 23.9239324183772
ENSG00000116678 -3.26918594309627 3.95142891113873 -8.64207533729881 6.02158353440267e-15 1.4699794646549e-12 23.3523256542379
ENSG00000113749 -3.90403604587723 0.177645921011758 -8.59779203028619 7.8280434614785e-15 1.88615182260793e-12 23.2235539125125
ENSG00000148218 -1.62981692072983 5.58448633984299 -8.55767747891413 9.92430996784966e-15 2.36058619017327e-12 22.7284474469537
ENSG00000164180 -1.45211389476868 4.38630702022742 -8.53144222216985 1.15879308928303e-14 2.68738602318351e-12 22.6519702515134
ENSG00000132872 -5.34263371322803 -4.66781965364275 -8.54465398412575 1.07181634558992e-14 2.51714033667466e-12 22.635054086375
ENSG00000184226 -5.42929658040105 0.299345533727328 -8.46887616015258 1.67583494237947e-14 3.83848959086004e-12 22.4800239465991
ENSG00000170558 -5.22726015425595 0.823993040124085 -8.44904245120249 1.88338137021238e-14 4.2012634027229e-12 22.3699704300254
ENSG00000169605 -12.1639370507777 -3.48125274984485 -8.44735713673572 1.90215127380329e-14 4.2012634027229e-12 22.2884234864941
ENSG00000006071 -5.50350427815476 -2.76044895583107 -8.43465844647547 2.04968262043853e-14 4.42183275081349e-12 22.2730998150408
ENSG00000117724 2.65586464018489 6.68442491958171 8.45175808567905 1.85352265760274e-14 4.19370803250045e-12 22.1916262405606
ENSG00000111249 -5.45158031328357 -2.2246587272914 -8.41578705129743 2.29016158056558e-14 4.88383537979691e-12 22.1307523546284
ENSG00000088543 -2.55771552274329 0.952368533157983 -8.39934415832532 2.52240377096748e-14 5.31797240485906e-12 22.0871770580939
ENSG00000170091 -5.25393427695084 -4.37908930610387 -8.44108017306328 1.97370868213862e-14 4.30802555055504e-12 22.0784589171925
ENSG00000147576 -3.97101418323975 0.652339397617318 -8.38162343891554 2.7989204980548e-14 5.76981911115674e-12 21.9868152501457
ENSG00000103184 -3.07449092425104 -0.198131782068936 -8.37098551802496 2.97916026096244e-14 6.07388574963034e-12 21.9165646616078
ENSG00000145242 -5.12694466648625 -3.61133910304044 -8.39044347586586 2.65772231925418e-14 5.54030586394637e-12 21.8152693293751
ENSG00000172508 -2.77274127483819 1.42059481268869 -8.31018963390295 4.25356539009231e-14 8.48563426692286e-12 21.5521139441006
ENSG00000115474 -2.74029382748036 -0.426040350132419 -8.30490571472258 4.3870818835395e-14 8.65888618992642e-12 21.5433460740425
ENSG00000169679 2.74161264903963 5.53698179325994 8.31228558043628 4.20172833811348e-14 8.47333324532819e-12 21.4747660039078
ENSG00000158516 -8.97892859142134 -3.4208107629797 -8.29180277597793 4.73639044113374e-14 9.24992124782677e-12 21.3984389886147
ENSG00000144596 -3.8094538076018 0.603546672980132 -8.26007937088196 5.70062054091572e-14 1.10170430099593e-11 21.2909147166795
ENSG00000007402 -2.9945636528218 1.03174157099781 -8.2271572976834 6.90745020022431e-14 1.32117446973981e-11 21.0845701430269
ENSG00000111452 -3.98873128590128 1.62515577464978 -8.20889129517698 7.68306800512561e-14 1.45453021121526e-11 20.9509975902324
ENSG00000114346 2.35663377292865 7.04995078936853 8.15900316766034 1.02699204719861e-13 1.92462459107836e-11 20.4472217586577
ENSG00000066279 2.6380822063525 6.02940294015503 8.10741782203067 1.38542329053625e-13 2.5199763048352e-11 20.2650750749967
ENSG00000137992 -1.57487172879409 4.92602159699137 -8.10750902068005 1.38469111085367e-13 2.5199763048352e-11 20.1772041325332
ENSG00000134030 -2.0518156592623 4.94594463415337 -8.10940873234978 1.36952642426402e-13 2.5199763048352e-11 20.1727496718986
ENSG00000186009 -12.0714158328698 -4.30898472702245 -8.05098866562936 1.92063660921708e-13 3.45957000104897e-11 20.0395684182124
ENSG00000183856 2.67891802768071 6.0924306972522 8.04717292356223 1.96346961072525e-13 3.50271650844092e-11 19.8855630873788
ENSG00000113594 -3.86343439124037 3.83980969437635 -8.04028932544855 2.0431498346579e-13 3.61014846499123e-11 19.8655672893106
ENSG00000027644 -3.94995354375682 -3.04211962134223 -8.01358513324597 2.38378112141457e-13 4.13329823790697e-11 19.8232372059351
ENSG00000250451 4.76560190394782 -1.33812065090702 8.03307889343388 2.13005279710881e-13 3.72819524007168e-11 19.6838740124859
ENSG00000139767 -4.30819781936823 -3.827784818416 -8.00583078889063 2.49284736121418e-13 4.28238861968581e-11 19.6488268786124
ENSG00000134812 -10.5101772992033 -2.87379259378606 -7.94461368931138 3.54667699438269e-13 5.87513377471268e-11 19.5104133772937
ENSG00000185345 -2.89071117130275 0.274811442882015 -7.93882772247708 3.66665772769999e-13 6.02013281610777e-11 19.4893079397625
ENSG00000166165 -3.81813906868681 5.78182228835059 -7.9888885211668 2.74865773264193e-13 4.67851806547758e-11 19.4479452857783
ENSG00000170419 -5.00540547261277 -5.42341297748121 -7.97347344909236 3.00393634020638e-13 5.06654826544082e-11 19.3786799724979
ENSG00000099769 -4.3306156205365 -0.455742578461032 -7.92069031466384 4.06945267219421e-13 6.62285573922975e-11 19.3746197248192
ENSG00000015532 -2.02186908268372 5.48779171459749 -7.95568100642487 3.32791839949601e-13 5.5624207266531e-11 19.2775763213787
ENSG00000117650 2.97317992833372 4.03644095138824 7.90297215340405 4.50521349863266e-13 7.26828052522884e-11 19.2559644338476
ENSG00000187957 -6.33246947412218 -0.407587126603395 -7.87243856871218 5.36730300980759e-13 8.22971675545125e-11 19.1173032591195
ENSG00000175063 2.90969782497317 5.71188106014568 7.89016878204563 4.84858783666615e-13 7.68853419945873e-11 19.0777769074027
ENSG00000101098 -6.08108644651927 -2.68529585643088 -7.87283782384253 5.35503823265951e-13 8.22971675545125e-11 19.0734112618224
ENSG00000164188 -5.16381837236955 -2.09101139822903 -7.87331429976542 5.34043764694641e-13 8.22971675545125e-11 19.050719489075
ENSG00000183783 -6.07473834202244 -4.69236172713792 -7.9005258938569 4.56890252177107e-13 7.30748693848436e-11 19.0028321372179
ENSG00000138160 2.2285857767377 6.12969332208764 7.87880070983005 5.17513445561667e-13 8.13680250466578e-11 18.922872004837
ENSG00000171848 2.64434426917846 6.42655196249362 7.86949342436363 5.45863952743836e-13 8.30115894693147e-11 18.8801735301085
ENSG00000141431 -3.83026877643589 -1.41285794860889 -7.81647571091443 7.39292003037645e-13 1.1151288237689e-10 18.7918328920193
ENSG00000121152 2.6285032477485 4.4113676763618 7.80741308767231 7.78569287507816e-13 1.16490290251069e-10 18.691689297935
ENSG00000137807 2.39167209559555 4.95943620349234 7.76879776094264 9.70439238696316e-13 1.42893326948673e-10 18.4223600183174
ENSG00000118596 -3.55815477324627 3.84462046152389 -7.78563240506477 8.81624907145693e-13 1.30854295218192e-10 18.4070203388855
ENSG00000089685 2.85028971573838 5.19974439729871 7.74388187203719 1.11839262751162e-12 1.63382192269473e-10 18.2980630228064
ENSG00000090889 2.74199485856551 4.87880495068451 7.74017254479175 1.14225155147714e-12 1.65564008082463e-10 18.2865682094813
ENSG00000123473 2.37646046122364 4.70875878967209 7.73086941339341 1.20433147403825e-12 1.73209006494819e-10 18.2132013114858
ENSG00000142945 2.41867512698015 5.20718631212698 7.71370401017831 1.32777500176444e-12 1.88047401585769e-10 18.1007046644357
ENSG00000101057 2.86036286763213 6.45170568685778 7.72445964479693 1.24903690412388e-12 1.78256782170848e-10 18.0746922788583
ENSG00000130226 -4.4487305803762 -2.28030072998159 -7.68678540294343 1.54704268937392e-12 2.15806639217702e-10 18.0454911632228
ENSG00000105227 -1.7527795968862 1.89228743497635 -7.68507999677439 1.56208376265163e-12 2.16278657078177e-10 18.0447325669519
ENSG00000168309 -3.35621114244957 1.66870067353826 -7.68075278261018 1.60090128293685e-12 2.1839354045829e-10 17.9917001838001
ENSG00000111860 -1.63873787357548 2.4355715435373 -7.68163498406909 1.59291068703097e-12 2.1839354045829e-10 17.9783896074376
ENSG00000134201 -2.76616669107575 0.166146202204521 -7.65952680249602 1.8055880090333e-12 2.3915417558755e-10 17.944227059324
ENSG00000117640 -1.15578546611453 4.88602551597067 -7.71220196843539 1.33915514978223e-12 1.88222314347801e-10 17.9241854250616
ENSG00000126787 2.77871884795979 4.54738328816995 7.66382615016018 1.76213621396416e-12 2.36905167954181e-10 17.8883668818431
ENSG00000109906 -4.41413215988326 0.857960991571903 -7.65073442994381 1.89777952158624e-12 2.46220303943983e-10 17.8628458123933
ENSG00000147724 -4.37412958347994 -3.4613786234694 -7.6451081532668 1.95920321162824e-12 2.50683428864405e-10 17.7980814543777
ENSG00000176894 -2.09406716373122 2.97833494326461 -7.65499943818332 1.85249136668164e-12 2.42037129056651e-10 17.7894975210804
ENSG00000161649 -4.42309860895661 -4.35485333767677 -7.66160266670299 1.78447719901801e-12 2.38182773189792e-10 17.7691883499296
ENSG00000265369 -5.25085584791458 -5.19255634003848 -7.65836259437823 1.81753564155902e-12 2.3915417558755e-10 17.7549230298096
ENSG00000077044 -2.2637813243612 5.53147570888164 -7.6773387789194 1.63219962475914e-12 2.21037953563185e-10 17.6854698700298
ENSG00000173698 -2.7251843710368 0.390070704682208 -7.60861661843838 2.40823186598699e-12 3.01891390605788e-10 17.6586643201229
ENSG00000198721 -1.88895624857638 4.34609953977921 -7.64538481577862 1.95613730472271e-12 2.50683428864405e-10 17.5890177286318
ENSG00000170312 2.33497238759593 5.95756402521321 7.63510827997179 2.07327153887036e-12 2.61669434426271e-10 17.5840854890414
ENSG00000135447 -4.31472425213619 -2.4226961009691 -7.59211578246821 2.64339445620937e-12 3.29146962054043e-10 17.5648306335174
ENSG00000131747 3.03901385351469 7.65457515229358 7.64082061307735 2.0073294490204e-12 2.55082077175859e-10 17.5285158979909
ENSG00000149294 -4.20972455111827 1.31702036838868 -7.58041311890321 2.82381692051089e-12 3.44854873553933e-10 17.4726868738274
ENSG00000165495 -3.00451289016681 -0.189174463357306 -7.55904822257054 3.18520014113032e-12 3.78814219348659e-10 17.395196600882
ENSG00000145029 -1.16199120594123 2.95799079740179 -7.5803195157484 2.82530807848853e-12 3.44854873553933e-10 17.3885364404772
ENSG00000156970 2.64196640924386 4.72556994752376 7.56974990495125 2.99880022925267e-12 3.63638827799508e-10 17.3488885080449
ENSG00000105707 -4.92948601459213 -0.312241554346184 -7.55975954415185 3.17246234758728e-12 3.78814219348659e-10 17.3016260283054
ENSG00000128849 -3.39945411457089 3.30833782879322 -7.56280550081355 3.11848552722528e-12 3.75696506406562e-10 17.2385927811648
ENSG00000124713 -2.99072460889855 -1.08668955314236 -7.52590502549805 3.83833244763761e-12 4.53583324210322e-10 17.2130432993775
ENSG00000076555 -2.36704706770101 4.37488560441414 -7.58354295017603 2.77440275706934e-12 3.43156629012717e-10 17.1995020718315
ENSG00000143196 -4.38296759782518 1.50047039463809 -7.51373562542367 4.11004904406000e-12 4.79583269902172e-10 17.1164165344432
ENSG00000180806 4.36175896230525 1.23213365680952 7.49547526864284 4.55385640922203e-12 5.28048112251853e-10 17.0219322885126
ENSG00000183607 -9.47892124673794 -4.28526260095969 -7.48146233185754 4.92630104304533e-12 5.67687349388945e-10 16.9264503324112
ENSG00000138593 -1.16709362497209 5.86619011366779 -7.51764300928397 4.02079307914356e-12 4.72137810109814e-10 16.7935921437597
ENSG00000083067 -4.00780899072488 -2.27318551291413 -7.4522186233508 5.80337106413586e-12 6.56524044834833e-10 16.784829863713
ENSG00000039537 -5.38754245506064 -2.98101329622982 -7.44199385582261 6.14513342754502e-12 6.82698565755945e-10 16.7618313652115
ENSG00000237649 2.42397711493411 4.65459312477123 7.45778450256346 5.62530758440931e-12 6.40834431055441e-10 16.7242496371494
ENSG00000101489 -3.98297462392083 -1.82283228436205 -7.43541059885185 6.37563841252043e-12 7.04090592068402e-10 16.7135522663451
ENSG00000144218 -3.31390118606496 0.735685841093215 -7.43149450904814 6.51679167017578e-12 7.15420330513439e-10 16.6714128008645
ENSG00000176563 -2.02763776064975 0.754526426121256 -7.42715603385392 6.6767811631978e-12 7.28672476004758e-10 16.6606382011317
ENSG00000011426 2.76692661362032 6.33732855230081 7.44277747094298 6.11825117256954e-12 6.82698565755945e-10 16.5227689887993
ENSG00000122042 -1.80749349385796 5.80767379492321 -7.45763112153846 5.63014133897681e-12 6.40834431055441e-10 16.458307461931
ENSG00000138180 2.77742047042471 5.20478220053688 7.41133248146591 7.29392923802063e-12 7.8676900670347e-10 16.4507006842559
ENSG00000122012 -3.42752040859945 -1.87815014541924 -7.38461684199669 8.46644703500735e-12 9.03338140401855e-10 16.4249457106106
ENSG00000069974 -1.56964441275052 4.82472215214416 -7.4442081361196 6.06947134815415e-12 6.82466072256387e-10 16.4242581883718
ENSG00000163808 2.37244696490832 3.68115805527154 7.37498709447999 8.93328147510234e-12 9.41699836406669e-10 16.3264593587653
ENSG00000247809 -2.80552630435734 -0.945956215385327 -7.35825690719099 9.80563025308607e-12 1.01633440271232e-09 16.3114075955935
ENSG00000142875 -2.26180474330804 5.34407004842153 -7.41823283607274 7.0181552384457e-12 7.61449322449608e-10 16.2821749327456
ENSG00000134571 -3.13212293264859 -1.76302318437761 -7.34539131814001 1.05333025397173e-11 1.06789268863047e-09 16.2387050860569
ENSG00000166851 2.22184608363299 5.83833323727406 7.38449944471666 8.47199032123768e-12 9.03338140401855e-10 16.1960955138551
ENSG00000198826 2.10822864894497 5.22434191573455 7.3714137549059 9.11291189464362e-12 9.55208216843634e-10 16.170783610299
ENSG00000075218 2.4425197693818 4.39052531131227 7.34349887059031 1.06447502821217e-11 1.07332636947937e-09 16.1185671816501
ENSG00000117399 2.51238747102739 5.60377919956014 7.35221305343426 1.01410577162862e-11 1.03551141778407e-09 16.0852402688519
ENSG00000163346 -1.64908914359938 6.30566210947647 -7.38264712763152 8.55993001027929e-12 9.07499322746924e-10 16.0437046683377
ENSG00000144395 2.26134515499488 1.60013158793523 7.3072534736919 1.30189830178809e-11 1.2847935740997e-09 16.036124294716
ENSG00000075239 -1.61760579208452 4.64162777969769 -7.36578906506725 9.40292543680648e-12 9.80070087803767e-10 16.0131919640615
ENSG00000198901 2.03531309888359 5.78617066050431 7.35191142491996 1.01580918469628e-11 1.03551141778407e-09 16.0056987633474
ENSG00000136108 2.10308524175792 5.99052155300204 7.35248511137542 1.01257177817264e-11 1.03551141778407e-09 15.9999473017714
ENSG00000172965 2.32810817171568 4.25935562196722 7.319561862139 1.21592103190361e-11 1.21940448134636e-09 15.9931002305987
ENSG00000115163 2.75486421892121 3.2562022336805 7.28300473172588 1.48924517563355e-11 1.46190294939309e-09 15.8797818013906
ENSG00000169814 -1.40385894893827 3.5916453948943 -7.31314831094488 1.25999637214925e-11 1.25009158783343e-09 15.8216230837958
ENSG00000100307 -1.93584371193656 4.12108126705099 -7.31538898622748 1.24442129186041e-11 1.2412767864455e-09 15.802643964961
ENSG00000185615 -5.89430239134016 -0.15845422006006 -7.25761905352174 1.71394619022678e-11 1.66486092498835e-09 15.725795410325
ENSG00000118193 2.69576269927993 4.6602263650019 7.2592214015249 1.6988217355259e-11 1.6588547189059e-09 15.6642421859321
ENSG00000188611 -2.96514784622736 0.200329664020316 -7.22145848195382 2.09296527719721e-11 1.9913222968123e-09 15.5579784733146
ENSG00000174371 2.66370463727561 3.72434283551416 7.22379076469047 2.06619806413301e-11 1.97598828267318e-09 15.537551267138
ENSG00000132464 -4.08373345934671 -2.67242166537223 -7.20342570890403 2.31182508536399e-11 2.1836099613069e-09 15.4816082526306
ENSG00000206559 -1.68955075710316 -0.693985994178304 -7.20015199197587 2.3539157670532e-11 2.1836099613069e-09 15.4653932538468
ENSG00000165480 2.78479610170644 3.86526225594915 7.20053070083073 2.34900817560664e-11 2.1836099613069e-09 15.3915885501104
ENSG00000168874 -2.80953584992526 0.679603751425848 -7.18339031740431 2.5815787738249e-11 2.33639175564748e-09 15.3403688391578
ENSG00000143321 1.18071015520412 8.65029036501704 7.24790120957438 1.8085655466627e-11 1.74762065558506e-09 15.3097664383732
ENSG00000197776 -1.6724125349599 1.53212069728125 -7.17714253688171 2.67189290104318e-11 2.39476468565479e-09 15.2968595564532
ENSG00000135451 2.44034194716025 4.59284680799855 7.18499845553491 2.55882488294376e-11 2.32715088496351e-09 15.2525190050481
ENSG00000233670 -4.34216361442471 -4.4048149591756 -7.17758866173991 2.66534176951122e-11 2.39476468565479e-09 15.2449558882287
ENSG00000137804 2.30301829582825 5.60587415857665 7.20071028971164 2.3466844646996e-11 2.1836099613069e-09 15.2407335957273
ENSG00000198049 -4.10114199721516 -5.70759457810819 -7.18585782893637 2.54674678818415e-11 2.32715088496351e-09 15.2002337477049
ENSG00000134690 2.13305780399489 4.95777285532665 7.1854194390952 2.55290109853858e-11 2.32715088496351e-09 15.1900596124849
ENSG00000099622 -1.34961704444425 6.67215711630314 -7.22640276190337 2.03662210120387e-11 1.95779532868577e-09 15.1878039991245
ENSG00000136457 -3.41025460225025 0.0250709961515499 -7.14849955164421 3.12754881453294e-11 2.75001958085448e-09 15.1727328813254
ENSG00000246763 -2.76604843205013 -0.848207950707247 -7.14187302280291 3.24344477610533e-11 2.80758916239852e-09 15.1588346941965
ENSG00000165304 2.5162319050321 4.56264046219653 7.16483980607135 2.85895674201089e-11 2.5501069439677e-09 15.1575310269092
ENSG00000133943 -1.45377237526634 4.97703612807179 -7.20120705101037 2.34026866692477e-11 2.1836099613069e-09 15.1091419814285
ENSG00000166831 -3.37672880384987 2.40849387905504 -7.15766532910861 2.97395826137756e-11 2.63999270925062e-09 15.104655130667
ENSG00000092853 2.19164991628775 4.41106005468402 7.15453992597788 3.02547424782919e-11 2.67293446285595e-09 15.0915268412369
ENSG00000169607 2.59676483424215 4.07598483500011 7.14130621102746 3.25355290204108e-11 2.80758916239852e-09 15.0655516979813
ENSG00000213463 -1.25907111134943 5.82614660092338 -7.18662602016434 2.53599791241277e-11 2.32715088496351e-09 14.9810016274907
ENSG00000104112 -4.8807532070498 -3.3466049886219 -7.10382422639502 3.99583381200513e-11 3.36975930518778e-09 14.9529371150991
ENSG00000077152 2.41254923018646 4.09147268400209 7.12084023909737 3.64013704232479e-11 3.1122332970623e-09 14.9440144882952
