,logFC,t,P.Value,adj.P.Val,B,direction
ENSG00000198889,-6.71251609701535,-13.3413398856614,1.28777058334631e-27,2.38920076328242e-23,49.6850604851501,down
ENSG00000163394,-9.57087031925337,-13.032240421572,8.99428354270771e-27,8.3435471283928e-23,48.4104375205044,down
ENSG00000110148,-10.0092494632544,-12.6151695378319,1.2430628855881e-25,5.76563642907903e-22,46.8114234804484,down
ENSG00000165192,-7.97780865355361,-12.6668380243953,8.9771108773393e-26,5.55174460357587e-22,46.7726854184301,down
ENSG00000162999,-2.92890403626614,-12.4222319703979,4.1919808372079e-25,1.29623034121197e-21,46.4335621561401,down
ENSG00000153446,-7.01793032701018,-12.4571265718575,3.36459350997765e-25,1.2484660678123e-21,46.3661806221273,down
ENSG00000146755,-8.03697365652108,-12.2071585017182,1.6253636148219e-24,4.30791016368438e-21,44.4998369160257,down
ENSG00000164850,-4.68437600280871,-11.3313249500751,4.01997251447924e-22,8.2869500067926e-19,39.6587285376334,down
ENSG00000119715,-5.47800744640721,-11.3657141752318,3.23933037354389e-22,7.51241205254496e-19,39.5032344408264,down
ENSG00000163328,-4.34161936978523,-10.9843185811308,3.53905078558076e-21,5.47166743540665e-18,37.512577161656,down
ENSG00000213373,-5.81581948871321,-11.0933362506011,1.78824641034033e-21,3.31773356510441e-18,37.4022887073322,down
ENSG00000152578,-5.74081439174957,-10.9891657344726,3.43330607993301e-21,5.47166743540665e-18,37.2902293799689,down
ENSG00000117758,-1.69838309115893,-10.6488155276006,2.87735049853111e-20,4.10642183071136e-17,35.3472811671216,down
ENSG00000157017,-6.42943882263073,-10.6317383397016,3.20048036660355e-20,4.24132230297112e-17,35.3222005473322,down
ENSG00000161640,-6.1351036968066,-10.5440697926989,5.52500395299679e-20,6.40658739624684e-17,34.5560774963282,down
ENSG00000235049,-5.66143658506819,-10.5585104882431,5.05004335867696e-20,6.24623029556891e-17,33.896606388772,down
ENSG00000131730,-3.94359626962342,-10.371014194271,1.61991859983349e-19,1.76790292839475e-16,33.7172692299744,down
ENSG00000177133,-6.03439885386842,-10.291782206583,2.64818548954907e-19,2.72954363264466e-16,33.29450836257,down
ENSG00000088325,3.00467119122269,10.2268979056421,3.95854540724372e-19,3.69252950692716e-16,32.82430266036,up
ENSG00000159197,-8.50106715339644,-10.2260038852038,3.98052013898255e-19,3.69252950692716e-16,32.7775840478224,down
ENSG00000110436,-5.04856690092035,-10.1221283162986,7.56860768311187e-19,6.6866846830845e-16,32.2208466315551,down
ENSG00000171885,-9.40081532041189,-9.97654391942814,1.85874785019352e-18,1.4993629941148e-15,30.8882252293609,down
ENSG00000175356,-4.14376736578404,-9.88741718526732,3.21762333887856e-18,2.48735690859225e-15,30.8457883932135,down
ENSG00000169340,-8.6576261889286,-9.98632421425727,1.75001661306359e-18,1.4758208282804e-15,30.670135625884,down
ENSG00000163884,-5.04487244879193,-9.77406531995596,6.45598887141568e-18,4.60684467428366e-15,30.1628134125774,down
ENSG00000175161,-7.1884571339866,-9.78828796885669,5.91640838214803e-18,4.3906849885597e-15,30.0820943591404,down
ENSG00000157315,-3.83540117586739,-9.75259621387064,7.36472469209406e-18,5.06065693379337e-15,29.9998807741868,down
ENSG00000050628,-5.03770057479581,-9.72498698671533,8.72299955267287e-18,5.57196122413281e-15,29.8672433171831,down
ENSG00000148288,-3.36817713325535,-9.69570922538286,1.04367605990397e-17,6.13938575634438e-15,29.6927857267056,down
ENSG00000256713,-13.7456034476129,-9.74012074524213,7.950202478154e-18,5.2678609491854e-15,29.5978368468895,down
ENSG00000182836,-6.77348053974753,-9.66928972570441,1.22691385869554e-17,6.82503322007792e-15,29.4389027295965,down
