logFC AveExpr t P.Value adj.P.Val B
ENSG00000167014 -6.15270242076938 -5.00023128079385 -18.7321183714911 4.6651481628112e-21 8.65291681238222e-17 33.4196634723161
ENSG00000105607 -2.96301258764785 4.52784473962804 -15.5967819344033 2.54254761604715e-18 1.57197243941475e-14 31.6188928915618
ENSG00000230921 -5.38618038852071 -5.32008547851617 -17.0393780036644 1.25340588845352e-19 1.16240862095179e-15 30.8771689039955
ENSG00000023330 -3.29070361327464 6.02586843427577 -14.7755623669824 1.54771600541876e-17 6.41733312486016e-14 29.8725851846882
ENSG00000155666 -4.08777941515365 3.01896173533063 -14.7259922753854 1.72992590167677e-17 6.41733312486016e-14 29.5412000548802
ENSG00000080709 -5.41483911113492 0.790884731819184 -14.5256460733239 2.71994582160482e-17 8.4082591831877e-14 28.5445440237342
ENSG00000115841 -2.45174630996891 3.03711107439664 -14.0520234425465 8.06808135988472e-17 1.68559140291031e-13 28.1220668949818
ENSG00000213398 -4.60487251200619 4.23461553663541 -14.046146573962 8.17895332445156e-17 1.68559140291031e-13 28.1169764747161
ENSG00000118777 -4.45381964738453 2.32738852694864 -13.9838420097393 9.45458668164261e-17 1.75363673771107e-13 27.8387751157579
ENSG00000133027 -3.28132059705264 4.40027527643325 -13.7949372924561 1.47114479230445e-16 2.38399111667647e-13 27.6247559441974
ENSG00000120158 -3.31410706451802 3.95119230444291 -13.7748385038832 1.54237078930977e-16 2.38399111667647e-13 27.5417808353908
ENSG00000160323 -3.23715306181131 3.45894949878437 -13.5602727375297 2.56241925597244e-16 3.16851682398512e-13 26.9965288431626
ENSG00000109929 -3.48391185821493 5.35228747892641 -13.3753565592448 3.98571371560109e-16 4.62043862481056e-13 26.6513609795692
ENSG00000266964 -7.05017439855482 0.747600000397109 -13.7086929001327 1.80262966877993e-16 2.57193654588693e-13 26.4684729702169
ENSG00000227555 -4.58776477657573 -5.49022016192821 -14.3722694557426 3.85745121351211e-17 1.02211435868889e-13 26.4009504342486
ENSG00000198948 -4.58936091178906 2.34255345136661 -13.3275799785872 4.47051899078538e-16 4.7689825309533e-13 26.3983021579043
ENSG00000052802 -2.95562718340822 6.24738274043664 -13.1041807482712 7.67383963380075e-16 7.49128302777559e-13 25.9970827525212
ENSG00000119673 -3.12368203962074 3.88109661407723 -13.0530164695513 8.69194313508449e-16 8.06090806347736e-13 25.8772735283317
ENSG00000060971 -3.34100926235782 6.02505387390251 -12.991445903921 1.01019517970578e-15 8.92242866342038e-13 25.725308404091
ENSG00000163702 -2.43378849180875 4.63680215634345 -12.7693910740163 1.74386202558426e-15 1.44841107300889e-12 25.1925264942082
ENSG00000229792 -4.73167803416634 -5.47663128311592 -13.6633147499979 2.00673215414967e-16 2.65863342822629e-13 25.0871371312786
ENSG00000171723 -2.57093025024218 4.0172247124079 -12.6143746998441 2.56196756721143e-15 1.77218316447726e-12 24.8164785674299
ENSG00000196177 -4.24572354554561 5.65145774279371 -12.5878024168459 2.73740109578456e-15 1.81307640224217e-12 24.7478360298485
ENSG00000134532 -4.67464621217941 1.21408548495398 -12.7003465331698 2.0690199100327e-15 1.53504725165146e-12 24.7257989429995
ENSG00000121691 -3.17170141593548 7.05045376458594 -12.5687182778997 2.87091541571939e-15 1.81307640224217e-12 24.6901751201073
ENSG00000238099 -6.66627931513638 -4.29183975532678 -13.3131848827789 4.62808311177266e-16 4.7689825309533e-13 24.6880623748244
ENSG00000065328 4.20465659115471 1.24206678407243 12.7574624183161 1.79606721367288e-15 1.44841107300889e-12 24.6435276425915
ENSG00000168237 -4.21901211510807 4.4389810842529 -12.5355957905263 3.11861729564248e-15 1.81307640224217e-12 24.6131605266434
ENSG00000182551 -2.74693754531825 6.97224341968839 -12.5218091570632 3.22804354693507e-15 1.81435611238035e-12 24.5714076948062
ENSG00000241399 -4.55447369820075 2.51178098720053 -12.4985304541261 3.42177572010563e-15 1.86667929577998e-12 24.4105698027787
ENSG00000204653 -7.47965034861987 1.15488294334966 -12.7279993861544 1.93194951204683e-15 1.49307498122686e-12 24.373787430955
ENSG00000059769 -2.66595863795452 3.49147677375521 -12.4212227739669 4.1545119562005e-15 2.14049688232241e-12 24.3263560635576
ENSG00000169738 -4.86447435244781 5.70889505218292 -12.4098477593078 4.27509960757657e-15 2.14309587895487e-12 24.3057956732337
ENSG00000179152 -1.85936409655761 4.50056936125227 -12.3645051808168 4.79234516802685e-15 2.33916889938321e-12 24.1925825792669
ENSG00000091831 -5.49106854936107 1.37265455841651 -12.4628295856403 3.7422017029566e-15 1.98315306246969e-12 24.10514431387
ENSG00000112118 2.38934304238145 6.50005047832445 12.2815653781231 5.90969291087186e-15 2.67348741733783e-12 23.9614075698827
ENSG00000042781 -5.8278459712251 0.805836067454111 -12.5343924028109 3.12801622125024e-15 1.81307640224217e-12 23.9436563265894
ENSG00000109667 -4.54202615137522 1.54583919653315 -12.3090186341925 5.51311600121338e-15 2.60615046925334e-12 23.8753675323221
ENSG00000130222 -5.12770381904233 3.9026262887182 -12.2305282462233 6.7259957328177e-15 2.90125043842564e-12 23.8551746335374
ENSG00000004864 -2.46500540780473 5.50912324851787 -12.2352065875281 6.64660537696492e-15 2.90125043842564e-12 23.8456449297687
ENSG00000162688 -2.05209215060015 5.3965398617974 -12.2200570325828 6.9072114592249e-15 2.91170359422053e-12 23.8088789849936
ENSG00000100714 -2.60358678323744 6.48688927392153 -12.0975479962586 9.4369060906264e-15 3.80512465584649e-12 23.4984767725628
ENSG00000180346 -2.61482372181085 2.9132323913834 -11.9727548690063 1.29933906997086e-14 5.02086272287905e-12 23.1988248472649
ENSG00000196553 -6.58675533790157 -4.43647252038346 -12.5559828565213 2.96369066988267e-15 1.81307640224217e-12 23.1682310770453
ENSG00000166557 2.75189499985586 6.32065116898086 11.9576755883519 1.35071297656694e-14 5.11286209987011e-12 23.1485587118754
ENSG00000171402 -5.28971622827937 -5.04249066293491 -12.6116002179813 2.57973611391449e-15 1.77218316447726e-12 23.0781820686464
ENSG00000204228 -2.42316327173735 3.99296334681953 -11.8592714510651 1.74087179636489e-14 6.4579380157952e-12 22.9252833319036
ENSG00000178537 -3.50856446674633 4.29303057082033 -11.850651040538 1.78010724893953e-14 6.47400573594713e-12 22.895467722547
ENSG00000165478 -8.74770900507827 -3.35123106120218 -12.3014023828927 5.62033743638848e-15 2.60615046925334e-12 22.7576139193384
ENSG00000106823 -3.59511388223918 3.07054109684063 -11.7876197298436 2.09577493584984e-14 7.33442141700808e-12 22.7359905151502
ENSG00000140263 -4.29535014870759 4.77833513386332 -11.7528837540848 2.29355730967973e-14 7.87794462591475e-12 22.6505921039047
ENSG00000198417 -4.62512912646477 3.86316533407456 -11.7420471881896 2.35907352807013e-14 7.95565378157179e-12 22.625320885564
ENSG00000151552 -2.73744104494362 5.4227511742004 -11.7270225494143 2.45307824915129e-14 7.98240269565933e-12 22.5543628247119
ENSG00000067225 4.48689365717932 9.45039046321208 11.6832301322144 2.74944378551576e-14 8.49944722229105e-12 22.4725920552766
ENSG00000100889 -4.65845762945732 5.73955171175248 -11.6922604819571 2.68548035795341e-14 8.44242197954575e-12 22.4705278546131
ENSG00000168306 -6.20340851480866 2.8836998586991 -11.7296060780429 2.43664628292214e-14 7.98240269565933e-12 22.4705096138401
ENSG00000102967 -2.97892326208689 4.42687997015039 -11.6459899191642 3.03005486493464e-14 8.99144498216149e-12 22.3787637417202
ENSG00000142182 -6.87819404365448 -4.66614900949597 -12.199230322207 7.2825775315356e-15 3.00171662344272e-12 22.3439725404614
ENSG00000166145 4.37094619571373 7.64885468367041 11.6285155394835 3.17162089777377e-14 9.19175381436059e-12 22.3179688949266
ENSG00000175287 -4.92889673160716 1.82903489664432 -11.6429730694789 3.05402757103825e-14 8.99144498216149e-12 22.2281629752598
ENSG00000129965 -9.6296229947758 -3.40579318127425 -11.976930428921 1.28546844597722e-14 5.02086272287905e-12 22.1181748646607
ENSG00000115561 1.65421032692213 6.03472300111793 11.4814171829347 4.66537757533928e-14 1.33128343488297e-11 21.8997963915989
ENSG00000101974 -2.51245430052276 4.11503928546506 -11.4521282969182 5.03967353073004e-14 1.39516215892509e-11 21.8545263683248
ENSG00000157379 -2.77070467469827 5.00903107720286 -11.3061154353673 7.4165162786725e-14 2.02296388142379e-11 21.4696263951895
ENSG00000170293 -2.77930724007259 3.00769478734705 -11.2798992442448 7.95158301741024e-14 2.1069423115275e-11 21.4220430352821
ENSG00000066583 -2.00712568376735 4.89237439430142 -11.2879022892063 7.78419952582409e-14 2.09248308413022e-11 21.4084105120342
ENSG00000159289 -4.82272112236497 -5.34844732799211 -11.8175619274377 1.93926879245033e-14 6.91722260814784e-12 21.3496341318499
ENSG00000164188 -6.35591004036676 -0.95976366430044 -11.4733832553923 4.76513666777358e-14 1.33914780172522e-11 21.3374814982637
ENSG00000240935 -8.94644597964655 -3.12687729014586 -11.645243358943 3.03596932828248e-14 8.99144498216149e-12 21.296876659818
ENSG00000228842 -5.77271472082649 -5.09742657530368 -11.6938935489936 2.67407594620055e-14 8.44242197954575e-12 21.1293073397605
ENSG00000167642 3.37949162453442 7.56800986304975 11.101402858145 1.28074547605831e-13 3.25414617670268e-11 20.9255004702253
ENSG00000106034 -3.87585509504516 2.75080717835701 -11.0789161437361 1.3604053783163e-13 3.40983769689334e-11 20.896108123976
ENSG00000146085 -2.45575659716252 5.90863269851418 -11.0483288182557 1.47692940265873e-13 3.65254487473522e-11 20.7537528993286
ENSG00000129351 1.66442377430422 7.75812157031804 10.9970477176826 1.69557148425166e-13 4.1380868276184e-11 20.6210846838582
ENSG00000154262 -5.52338992668831 3.04742996526013 -10.9566214812814 1.89097420434328e-13 4.43972019521001e-11 20.5548931339467
ENSG00000117305 -2.86186876612664 5.88759593926364 -10.9743261746779 1.80272208776719e-13 4.32731509852129e-11 20.5545003513706
ENSG00000177054 2.34285007629883 3.89156658075186 10.9464636113391 1.94358066639251e-13 4.47367259723518e-11 20.5482436011341
ENSG00000010244 1.28426874397677 7.36013945499854 10.9708387278432 1.81976804876354e-13 4.32731509852129e-11 20.5452341246345
ENSG00000176422 -2.41309284103891 4.92244868484768 -10.9251415513648 2.05890352978189e-13 4.65713935004812e-11 20.4632068938209
ENSG00000144852 -7.77044161404756 0.955237125826955 -10.9445466717984 1.95367414479216e-13 4.47367259723518e-11 20.4079692856805
ENSG00000116761 -4.78519162126462 2.47061689161047 -10.9093983502771 2.14850286847983e-13 4.8012567716342e-11 20.3863846327885
ENSG00000229005 -8.56458844028785 -2.56896323654835 -11.192711769383 1.00310216835472e-13 2.61003313051926e-11 20.3722808836743
ENSG00000171503 -3.19472580709337 4.51913717528313 -10.8642113975025 2.42835974579176e-13 5.2887951374206e-11 20.3053879274671
ENSG00000139508 -3.48573025355182 4.11469591246251 -10.8606083711695 2.45221253945531e-13 5.2887951374206e-11 20.2702136197127
ENSG00000121361 -4.09554502191364 2.63541378832292 -10.840350187589 2.59083599997567e-13 5.52354323305158e-11 20.2570314295946
ENSG00000184517 -2.06220115029995 3.1073943677029 -10.8270607763908 2.68608046776575e-13 5.59791241754149e-11 20.229842238802
ENSG00000131979 -3.40211225696046 3.83506458981196 -10.814355206489 2.78047251033756e-13 5.73024490241568e-11 20.1934146199735
ENSG00000172340 -2.06627875709935 6.32497275133769 -10.8307451066839 2.65932354510689e-13 5.59791241754149e-11 20.1594829008549
ENSG00000149809 -3.55232972645903 4.76620457807497 -10.7819012240501 3.03720131497223e-13 6.19055054836318e-11 20.0774254445174
ENSG00000060642 -1.99271389041945 3.97789022680839 -10.7566681660841 3.25338724489001e-13 6.41955602321489e-11 20.0116414337258
ENSG00000153498 -4.71207018483716 -5.31859569900274 -11.188972733014 1.01316791782072e-13 2.61003313051926e-11 19.9266190682476
ENSG00000147155 -2.63740399303371 6.06076172549042 -10.7068039671367 3.72780780514071e-13 7.20243533018228e-11 19.8252594765545
ENSG00000123453 -5.29450837061713 3.47247756265805 -10.6841829640446 3.96568964565238e-13 7.5830527368619e-11 19.8222105932505
ENSG00000158825 -4.74388202171952 1.98723397214119 -10.6692678943213 4.13093166245778e-13 7.81842045665988e-11 19.7969535112161
ENSG00000008311 -4.03267001641017 2.43592789961394 -10.6617666399001 4.21666766582799e-13 7.82956439081586e-11 19.7851402721624
ENSG00000129173 4.69878421111693 0.555792248077465 10.7702594307409 3.13506570452524e-13 6.25260200941227e-11 19.7713396530186
ENSG00000143257 -6.30722214410104 1.41196877298732 -10.7749813262547 3.09499097682644e-13 6.23977093893226e-11 19.704931490009
ENSG00000152760 -4.43596834855295 -0.564792457709404 -10.7498932980607 3.31405438443742e-13 6.47042954974161e-11 19.626074626264
ENSG00000111181 -6.72226242229453 1.44393199697932 -10.6613705712714 4.22124454971742e-13 7.82956439081586e-11 19.6162443066652
ENSG00000141338 -5.27149633595348 2.50198510255871 -10.5456226417651 5.80105729369646e-13 1.04464088042215e-10 19.4252872440197
ENSG00000173531 -4.70677791140267 4.7608072119207 -10.522798486903 6.17762730204158e-13 1.09166830390324e-10 19.4111458359633
ENSG00000163217 -6.24381610126475 -4.64398740792075 -10.8950956811987 2.23334187587555e-13 4.93143156115949e-11 19.375230358466
ENSG00000119711 -4.17268349563125 5.65701884949377 -10.5226638528685 6.17992084913953e-13 1.09166830390324e-10 19.3512296215258
ENSG00000147100 -3.59690872145213 4.53091353555449 -10.4973555736656 6.6268164221524e-13 1.15956783960455e-10 19.3041293691038
ENSG00000149639 2.34640268890161 4.89564487536672 10.4923281894678 6.71943250186312e-13 1.1647853649024e-10 19.2907176902103
ENSG00000181192 -2.74104201712382 5.81316871847505 -10.4621590064085 7.3035565994791e-13 1.24281071382696e-10 19.1628523227928
ENSG00000126787 5.24567096177069 1.576677443961 10.4751733642478 7.04549291777071e-13 1.20999817258159e-10 19.1250825392193
ENSG00000165304 4.83387704892421 1.88776385051685 10.4425660215967 7.71032624822686e-13 1.30010119320102e-10 19.0704063061902
ENSG00000148672 -2.1950272232268 7.76619446211959 -10.4230882065648 8.13756110984895e-13 1.34763824522749e-10 19.0689396965187
ENSG00000100003 -4.22640383550385 4.49512835550166 -10.3729737913812 9.35091221791012e-13 1.50818017232867e-10 18.9581878388516
ENSG00000139531 -2.03866951597657 4.82157511626835 -10.3749908654757 9.29869058484661e-13 1.50818017232867e-10 18.9401456558126
ENSG00000205865 -8.75712607545772 -3.22105987219355 -10.6344146676421 4.54492220354554e-13 8.34645713181808e-11 18.9214156001075
ENSG00000166391 -9.61807754392243 -0.607455142588496 -10.4281509934904 8.0242480489115e-13 1.34084461992082e-10 18.8135090200898
ENSG00000276043 4.38315041414925 2.37107453170699 10.3272937908549 1.06168674365845e-12 1.68309108729718e-10 18.805295803783
ENSG00000241224 -8.05884800773788 -3.06501556432865 -10.5555326978732 5.64490422731457e-13 1.02648709419834e-10 18.7980273902354
ENSG00000117009 -5.09133520492124 1.77823758876647 -10.3556475606718 9.81195123922691e-13 1.56889716883776e-10 18.7752041803625
ENSG00000076003 2.03951994060503 4.91237065637886 10.3083562591767 1.11915781630814e-12 1.75916433702402e-10 18.7710708056685
ENSG00000165410 -2.59405980522117 4.74312266637306 -10.3010367597547 1.14220965987635e-12 1.7803113253266e-10 18.7620756859489
ENSG00000157326 -2.52852163853272 3.60601040311178 -10.2798897368254 1.21155928770464e-12 1.85719022052444e-10 18.7413569805687
ENSG00000165140 -4.44664190929696 5.69932580044099 -10.2823832073794 1.2031643840865e-12 1.85719022052444e-10 18.7112763353441
ENSG00000164221 2.51818942564782 2.57258053659312 10.2672832516465 1.25492295004803e-12 1.89238299817e-10 18.6853189158994
ENSG00000214274 -5.29475787002949 5.00261132810946 -10.2408483641429 1.35104963897093e-12 1.97317076406558e-10 18.6118591024968
ENSG00000139734 4.75945597080937 1.74380035898974 10.2440851638683 1.33888824285906e-12 1.97092850226586e-10 18.5331449763333
ENSG00000138030 -4.91464422365369 4.23132231428253 -10.1981051081075 1.52259404194802e-12 2.18923056512031e-10 18.52408556685
ENSG00000112294 -2.67358959850949 5.65717190791694 -10.2185689497037 1.43786256550081e-12 2.08355272382101e-10 18.4958900619109
ENSG00000169679 4.78396885204734 2.8717869574386 10.1820858204985 1.59245270946783e-12 2.22771980809362e-10 18.4432517744577
ENSG00000085999 5.50947067644727 0.880194033914495 10.2452786250589 1.33443227075293e-12 1.97092850226586e-10 18.4340521364779
ENSG00000174992 -9.70517127323413 -2.46580628792151 -10.3993743352694 8.69037384889672e-13 1.4264518066313e-10 18.4255117823418
ENSG00000094631 -1.70542312631599 5.92455805412588 -10.1929857536223 1.54457369345065e-12 2.20375022047097e-10 18.3965518662577
ENSG00000171241 4.66997379656626 1.80521578865379 10.1889471444665 1.5621406416505e-12 2.21180035277355e-10 18.3902904789855
ENSG00000146670 3.80983402430742 2.82471401268569 10.1460755868923 1.76162923650404e-12 2.38501453129029e-10 18.3625698524361
ENSG00000162613 1.42535869422857 6.63073569565057 10.1809774032985 1.59740529694011e-12 2.22771980809362e-10 18.3609116097251
ENSG00000144331 -6.08691877538287 -0.466326252117284 -10.2491786636473 1.31997573179272e-12 1.97092850226586e-10 18.3525828886323
ENSG00000163872 1.79569750272265 4.94965231515287 10.1607439969459 1.69061472447704e-12 2.32277940071112e-10 18.3504028003097
ENSG00000159200 -3.38294498509505 4.94598499914384 -10.1547270139999 1.71938604629372e-12 2.34493914607764e-10 18.3194518285968
ENSG00000163686 -4.51991810863946 2.53226269057572 -10.1153879394756 1.9201675819297e-12 2.57751453271763e-10 18.2923057884253
ENSG00000138180 5.29728530132464 2.24768084481627 10.1132742237021 1.93160728945305e-12 2.57751453271763e-10 18.2141889086317
ENSG00000138796 -2.54237803459575 5.52597222690491 -10.1076730061031 1.96225799532639e-12 2.5997115212367e-10 18.1638733562627
ENSG00000135423 -5.60310151709916 0.524655316765171 -10.1659900318115 1.66592937531685e-12 2.30594463084903e-10 18.1511235335112
ENSG00000142655 -1.91079112079092 3.86893405423133 -10.0565328523195 2.26601834355893e-12 2.93916840813504e-10 18.0885469956359
ENSG00000113300 1.35408597396031 4.90316485054476 10.0698471057177 2.18260708525936e-12 2.8509152265768e-10 18.0860300806127
ENSG00000148803 -4.33027262305617 3.75247626851536 -10.0427453226604 2.35581281886368e-12 2.9928504222112e-10 18.0846197943058
ENSG00000100577 -3.59013206469908 4.15339253025889 -10.0488048230553 2.31591176163237e-12 2.98302301074703e-10 18.0840001018763
ENSG00000115568 1.64040857576746 4.52151129372981 10.0401809983531 2.37290831768106e-12 2.99406146097607e-10 18.0400821676125
ENSG00000083807 -6.5892213050638 4.16001756895778 -9.99753101455199 2.67647282097142e-12 3.31592036753072e-10 17.9579904285714
ENSG00000138792 -3.48821220084142 4.19241269484563 -9.99685017565972 2.68162634855299e-12 3.31592036753072e-10 17.9360143272964
ENSG00000131069 -2.26274192832701 5.66430979311833 -10.0153249302079 2.54529412241078e-12 3.18987266097805e-10 17.8995034394914
ENSG00000218819 -6.15768682871613 -4.45592811504334 -10.274752221457 1.22904430302084e-12 1.86855030593694e-10 17.8942697288184
ENSG00000137106 -2.48858223162648 7.0137976509202 -9.98913630657943 2.74072476957266e-12 3.36655384278368e-10 17.8422578227111
ENSG00000258867 -6.47747785823636 -0.22652500196116 -10.045148553205 2.33990490690456e-12 2.9928504222112e-10 17.8309929132339
ENSG00000120437 -2.89029966484292 4.53058285190551 -9.94012433151535 3.14844068613792e-12 3.74341524656963e-10 17.7353597647213
