logFC AveExpr t P.Value adj.P.Val B
ENSG00000068976 -4.31904052625716 -0.849792737927688 -10.6105335234288 1.98473696076142e-22 1.08296588517782e-19 39.6553588351017
ENSG00000164035 -4.91707848604494 2.01862995132123 -10.5078735947391 4.36908272737454e-22 2.19068169616899e-19 39.4278994322814
ENSG00000189129 -4.89583820209236 0.167982360645687 -10.5261536977529 3.79729143619933e-22 1.95687085345472e-19 39.3366220778093
ENSG00000127920 -4.75567471500105 2.94685897293929 -10.4661465031656 6.01547718600689e-22 2.93681928302105e-19 39.1287615487084
ENSG00000198844 -3.97403579832921 1.59799737896246 -10.4407209284085 7.30762842351349e-22 3.47618262853903e-19 38.8604525918626
ENSG00000149294 -6.52275510837991 0.884630149095092 -10.3702465861518 1.25181835736896e-21 5.80593354147724e-19 38.2873483756617
ENSG00000119865 -4.59854393527273 1.52865484366281 -10.336589624115 1.6178438737122e-21 7.32054623051431e-19 38.0786222937184
ENSG00000104738 4.04449523114192 8.00882505080484 10.2913017112404 2.28335747217492e-21 9.62746541449752e-19 37.8361259960655
ENSG00000198300 -6.74042793529146 -1.16315050945427 -10.2922366737254 2.2671884549736e-21 9.62746541449752e-19 37.4889045349454
ENSG00000266964 -5.86752165893702 -1.69210165674537 -10.2930696767225 2.25287862812936e-21 9.62746541449752e-19 37.3823644285978
ENSG00000105270 -4.53978003445713 2.65726142141536 -10.1689185185238 5.77390168052314e-21 2.38038719949034e-18 36.9112352353695
ENSG00000175395 -2.3056320688031 2.74588363957223 -10.1373326185041 7.32990174698111e-21 2.95618124369551e-18 36.6764780771263
ENSG00000164107 -6.94507394006273 -0.576878026594959 -10.0809095087627 1.12162240743263e-20 4.42730614950855e-18 36.0942595481025
ENSG00000177363 -5.61216494599111 0.177495037066084 -10.0171040046682 1.81214843048713e-20 7.00395368383277e-18 35.6409582341391
ENSG00000129467 -3.5396306056267 2.10299949972022 -9.90425442604621 4.21862329627807e-20 1.56527798785102e-17 34.9386337697069
ENSG00000161835 -3.57415598672232 2.38268936513711 -9.8963724091475 4.47434098605422e-20 1.62760733280937e-17 34.9187469093929
ENSG00000237125 -7.59378588488342 -1.81379579717042 -9.93374930406697 3.3841130390035e-20 1.28126663468557e-17 34.8786785678238
ENSG00000186994 -3.71134629587456 1.0106706061623 -9.86946464267182 5.46899734579067e-20 1.9511699761367e-17 34.579341585097
ENSG00000165424 -4.08092182960247 3.15271251931593 -9.8186221555935 7.9858873340288e-20 2.7953619211491e-17 34.3593003020798
